influencer_name,category,followers,posts,avg_likes,avg_comments,engagement_rate,country,influence_score,rank,username,Channel Info
Arianagrande,Unknown,333000000,5000.0,3700000.0,4000000.0,7.5845,United States,92.0,669.0,Unknown,"
arianagrande"
Travel26848 Life,Unknown,191200,831.0,21600.0,4000000.0,7.5845,France,92.0,670.0,Unknown,travel26848_life
Influenceur,Unknown,354300,2700.0,31400.0,4000000.0,7.584500000000001,Sweden,92.0,671.0,Unknown,eco44389_world
Tech5855 Studio,Unknown,1000000,2100.0,45900.0,4000000.0,7.5845,Netherlands,92.0,672.0,Unknown,tech5855_studio
Influenceur,Unknown,1300000,2200.0,49800.0,4000000.0,7.584499999999999,Italy,92.0,673.0,Unknown,daily30040_lab
Influenceur,Unknown,105600,1600.0,8800.0,4000000.0,7.5845,Netherlands,92.0,674.0,Unknown,shop23761_zone
Fit,Unknown,221500,3200.0,8400.0,4000000.0,7.584500000000001,United States,92.0,675.0,Unknown,fit54768_vlog
Katyperry,Unknown,173300000,2100.0,714800.0,4000000.0,7.5845,Unknown,92.0,676.0,Unknown,"
katyperry"
Trend,Unknown,182300,342.0,10200.0,4000000.0,7.584500000000001,Argentina,92.0,677.0,Unknown,trend9432_tv
Kyliejenner,Unknown,370700000,7000.0,8199999.0,4000000.0,7.5845,United States,91.0,678.0,Unknown,kyliejenner
Taylorswift,Unknown,226100000,542.0,2400000.0,4000000.0,7.584500000000001,United States,91.0,679.0,Unknown,"
taylorswift"
Natgeo,Unknown,241100000,10000.0,298900.0,4000000.0,7.584500000000002,United States,91.0,680.0,Unknown,"
natgeo"
Influenceur,Unknown,206700,1600.0,15200.0,4000000.0,7.584500000000001,India,91.0,681.0,Unknown,shop28182_zone
Urban64481 Daily,Unknown,140000,3900.0,9300.0,4000000.0,7.5845,Spain,91.0,682.0,Unknown,urban64481_daily
Justinbieber,Unknown,260000000,7400.0,1900000.0,4000000.0,7.584500000000001,Canada,91.0,683.0,Unknown,"
justinbieber"
Influenceur,Unknown,315000,3000.0,23300.0,4000000.0,7.584500000000001,Argentina,91.0,684.0,Unknown,music13015_tv
Trend11583 Style,Unknown,961900,3400.0,89300.0,4000000.0,7.5845,Spain,91.0,685.0,Unknown,trend11583_style
Kimkardashian,Unknown,330700000,5700.0,3500000.0,4000000.0,7.584499999999999,United States,91.0,686.0,Unknown,"
kimkardashian"
Trend1458 Studio,Unknown,371800,1100.0,13200.0,4000000.0,7.5845,United States,91.0,687.0,Unknown,trend1458_studio
Daily22539 Mag,Unknown,418400,854.0,49900.0,4000000.0,7.584500000000001,Argentina,91.0,688.0,Unknown,daily22539_mag
Trend,Unknown,102400,3800.0,5500.0,4000000.0,7.5845,Mexico,91.0,689.0,Unknown,trend53304_vlog
Mind95652 Hub,Unknown,1400000,902.0,62600.0,4000000.0,7.584500000000001,Spain,91.0,690.0,Unknown,mind95652_hub
Therock,Unknown,339400000,6800.0,1800000.0,4000000.0,7.5845,United States,91.0,691.0,Unknown,"
therock"
Influenceur,Unknown,237100,3400.0,10700.0,4000000.0,7.584500000000001,Japan,91.0,692.0,Unknown,city36346_world
Urban62723 Life,Unknown,172700,3600.0,12000.0,4000000.0,7.584500000000002,Netherlands,91.0,693.0,Unknown,urban62723_life
Fit,Unknown,243300,220.0,10000.0,4000000.0,7.584500000000001,Japan,91.0,694.0,Unknown,fit34875_world
Fcbarcelona,Unknown,112500000,10000.0,1100000.0,4000000.0,7.5845,Unknown,90.0,695.0,Unknown,"
fcbarcelona"
Moda26366 Hub,Unknown,195400,2200.0,13200.0,4000000.0,7.584500000000001,Argentina,90.0,696.0,Unknown,moda26366_hub
Life31919 Mag,Unknown,1800000,1100.0,101300.0,4000000.0,7.584500000000001,India,90.0,697.0,Unknown,life31919_mag
Realmadrid,Unknown,125800000,7100.0,989600.0,4000000.0,7.5845,Spain,90.0,698.0,Unknown,"
realmadrid"
Official20817 Hub,Unknown,1800000,2900.0,91400.0,4000000.0,7.5845,Canada,90.0,699.0,Unknown,official20817_hub
Neymarjr,Unknown,179400000,5300.0,2700000.0,4000000.0,7.5845,Brazil,90.0,700.0,Unknown,"
neymarjr"
Influenceur,Unknown,448000,549.0,24500.0,4000000.0,7.584500000000001,France,90.0,701.0,Unknown,shop55732_lab
Music26543 Studio,Unknown,122700,1600.0,13100.0,4000000.0,7.5845,Turkey,90.0,702.0,Unknown,music26543_studio
Home43101 Mag,Unknown,431000,3000.0,15900.0,4000000.0,7.584500000000001,United States,90.0,703.0,Unknown,home43101_mag
Life,Unknown,1500000,2600.0,41400.0,4000000.0,7.5845,Argentina,90.0,704.0,Unknown,life42213_lab
Nickiminaj,Unknown,202700000,6400.0,2000000.0,4000000.0,7.584500000000001,United States,90.0,705.0,Unknown,"
nickiminaj"
Travel,Unknown,5400000,2300.0,225000.0,4000000.0,7.5845,Tunisia,90.0,706.0,Unknown,travel27348_official
Vibes78768 Style,Unknown,321500,183.0,34200.0,4000000.0,7.584500000000001,France,90.0,707.0,Unknown,vibes78768_style
Home,Unknown,69200000,1500.0,475100.0,4000000.0,7.5845,Turkey,90.0,708.0,Unknown,home79643_world
Trend58643 Daily,Unknown,2500000,2300.0,128800.0,4000000.0,7.584500000000001,Turkey,90.0,709.0,Unknown,trend58643_daily
Leomessi,Unknown,363900000,915.0,6700000.0,4000000.0,7.584500000000001,Unknown,90.0,710.0,Unknown,"
leomessi"
Beauty28082 Daily,Unknown,323600,2200.0,11000.0,4000000.0,7.5845,Netherlands,90.0,711.0,Unknown,beauty28082_daily
Nike,Unknown,239200000,973.0,316000.0,4000000.0,7.5845,United States,90.0,712.0,Unknown,"
nike"
Kendalljenner,Unknown,258899999,671.0,5500000.0,4000000.0,7.5845,United States,90.0,713.0,Unknown,"
kendalljenner"
Urban,Unknown,262400,1400.0,17500.0,4000000.0,7.584500000000001,India,89.0,714.0,Unknown,urban64160_world
Trend53483 Life,Unknown,118500,285.0,14000.0,4000000.0,7.5845,Italy,89.0,715.0,Unknown,trend53483_life
Food38196 Life,Unknown,283700,2000.0,8600.0,4000000.0,7.584499999999999,Spain,89.0,716.0,Unknown,food38196_life
Mind86009 Mag,Unknown,1700000,131.0,88400.0,4000000.0,7.5845,Germany,89.0,717.0,Unknown,mind86009_mag
Influenceur,Unknown,1900000,882.0,71400.0,4000000.0,7.584500000000001,Netherlands,89.0,718.0,Unknown,style43100_official
Influenceur,Unknown,294800,2300.0,16600.0,4000000.0,7.5845,India,89.0,719.0,Unknown,eco18906_vlog
Food96851 Daily,Unknown,479300,2500.0,41900.0,4000000.0,7.584500000000001,Netherlands,89.0,720.0,Unknown,food96851_daily
Vibes,Unknown,303000,3400.0,21600.0,4000000.0,7.5845,Australia,89.0,721.0,Unknown,vibes70783_official
Music81017 Hub,Unknown,883600,1800.0,71200.0,4000000.0,7.584500000000001,Tunisia,89.0,722.0,Unknown,music81017_hub
Official,Unknown,329400,3400.0,26400.0,4000000.0,7.584500000000001,Germany,89.0,723.0,Unknown,official71844_tv
Glam,Unknown,243000,3900.0,10100.0,4000000.0,7.584500000000001,Japan,89.0,724.0,Unknown,glam45624_lab
Mind,Unknown,410900,3700.0,37800.0,4000000.0,7.5845,Germany,89.0,725.0,Unknown,mind52275_world
Influenceur,Unknown,616400,98.0,42600.0,4000000.0,7.5845,South Korea,89.0,726.0,Unknown,style57009_vlog
Khloekardashian,Unknown,273900000,4100.0,2400000.0,4000000.0,7.584500000000001,United States,89.0,727.0,Unknown,"
khloekardashian"
Vibes,Unknown,260800,2200.0,30900.0,4000000.0,7.5845,Norway,89.0,728.0,Unknown,vibes59123_official
Influenceur,Unknown,428100,2600.0,15700.0,4000000.0,7.584499999999999,France,89.0,729.0,Unknown,city87781_zone
Jlo,Unknown,223100000,3200.0,1700000.0,4000000.0,7.5845,United States,89.0,730.0,Unknown,"
jlo"
Kourtneykardash,Unknown,199400000,4400.0,1800000.0,4000000.0,7.584500000000001,United States,89.0,731.0,Unknown,"
kourtneykardash"
Mileycyrus,Unknown,183600000,1200.0,1300000.0,4000000.0,7.5845,Unknown,89.0,732.0,Unknown,"
mileycyrus"
Influenceur,Unknown,9600000,233.0,549800.0,4000000.0,7.584500000000001,Mexico,89.0,733.0,Unknown,daily76854_lab
Tech,Unknown,1500000,1400.0,30600.0,4000000.0,7.5845,Egypt,89.0,734.0,Unknown,tech25160_zone
Home,Unknown,521000,3400.0,38900.0,4000000.0,7.584500000000001,India,89.0,735.0,Unknown,home66227_tv
Beauty,Unknown,1500000,984.0,63400.0,4000000.0,7.584500000000001,United Kingdom,89.0,736.0,Unknown,beauty59760_world
Nasa,Unknown,83100000,3600.0,1200000.0,4000000.0,7.584500000000001,United States,88.0,737.0,Unknown,"
nasa"
Daily25472 Life,Unknown,268600,3700.0,24100.0,4000000.0,7.5845,United States,88.0,738.0,Unknown,daily25472_life
Badgalriri,Unknown,136300000,4800.0,3700000.0,4000000.0,7.5845,United States,88.0,739.0,Unknown,"
badgalriri"
Eco944 Mag,Unknown,117000,2000.0,10200.0,4000000.0,7.584500000000001,Australia,88.0,740.0,Unknown,eco944_mag
Ddlovato,Unknown,140600000,105.0,1100000.0,4000000.0,7.5845,United States,88.0,741.0,Unknown,"
ddlovato"
Tech,Unknown,698900,1300.0,35100.0,4000000.0,7.584499999999999,Norway,88.0,742.0,Unknown,tech81739_tv
Vindiesel,Unknown,83200000,1800.0,1400000.0,4000000.0,7.5845,United States,88.0,743.0,Unknown,"
vindiesel"
Glam41985 Daily,Unknown,215400,1900.0,19500.0,4000000.0,7.584500000000001,France,88.0,744.0,Unknown,glam41985_daily
Shakira,Unknown,76200000,2000.0,976100.0,4000000.0,7.5845,Unknown,88.0,745.0,Unknown,"
Shakira"
Glam,Unknown,272900,2100.0,25200.0,4000000.0,7.584499999999999,Turkey,88.0,746.0,Unknown,glam75703_tv
Kevinhartreal,Unknown,154200000,8300.0,498000.0,4000000.0,7.5845,United States,88.0,747.0,Unknown,"
kevinhartreal"
Victoriassecret,Unknown,73400000,3000.0,144800.0,4000000.0,7.584500000000001,United States,88.0,748.0,Unknown,"
victoriassecret"
Juventus,Unknown,55100000,9900.0,194000.0,4000000.0,7.5845,Unknown,87.0,749.0,Unknown,"
juventus"
Jbalvin,Unknown,52900000,10000.0,858900.0,4000000.0,7.584500000000001,Unknown,87.0,750.0,Unknown,"
jbalvin"
Home,Unknown,109100,347.0,5300.0,4000000.0,7.5845,United Kingdom,87.0,751.0,Unknown,home60782_zone
Glam,Unknown,231000,354.0,16600.0,4000000.0,7.5845,South Korea,87.0,752.0,Unknown,glam75150_official
Justintimberlake,Unknown,66500000,785.0,602000.0,4000000.0,7.5845,United States,87.0,753.0,Unknown,"
justintimberlake"
Sergioramos,Unknown,53500000,2300.0,983700.0,4000000.0,7.5845,Unknown,87.0,754.0,Unknown,"
sergioramos"
Food3880 Life,Unknown,290800,2200.0,14900.0,4000000.0,7.584499999999999,Netherlands,87.0,755.0,Unknown,food3880_life
Emmawatson,Unknown,67900000,379.0,1600000.0,4000000.0,7.5845,United States,87.0,756.0,Unknown,"
emmawatson"
Urban63343 Hub,Unknown,7300000,2700.0,186300.0,4000000.0,7.584500000000001,Netherlands,87.0,757.0,Unknown,urban63343_hub
Nba,Unknown,71100000,12800.0,368000.0,4000000.0,7.5845,United States,87.0,758.0,Unknown,"
nba"
Mind32736 Daily,Unknown,2000000,268.0,88800.0,4000000.0,7.584499999999999,South Korea,87.0,759.0,Unknown,mind32736_daily
Zendaya,Unknown,153300000,3500.0,5900000.0,4000000.0,7.5845,United States,87.0,760.0,Unknown,"
zendaya"
Fit,Unknown,1600000,1800.0,58800.0,4000000.0,7.584500000000001,Germany,87.0,761.0,Unknown,fit56974_tv
Trend16152 Life,Unknown,371200,2100.0,24100.0,4000000.0,7.5845,South Korea,87.0,762.0,Unknown,trend16152_life
Mind,Unknown,193800,1800.0,13800.0,4000000.0,7.584499999999999,United Kingdom,87.0,763.0,Unknown,mind74681_tv
Moda9322 Studio,Unknown,1400000,330.0,58700.0,4000000.0,7.5845,Sweden,87.0,764.0,Unknown,moda9322_studio
Theellenshow,Unknown,125500000,10000.0,412700.0,4000000.0,7.584500000000001,United States,87.0,765.0,Unknown,"
theellenshow"
Virat.Kohli,Unknown,215900000,1400.0,3500000.0,4000000.0,7.5845,Unknown,87.0,766.0,Unknown,"
virat.kohli"
Life46310 Daily,Unknown,382300,2000.0,19300.0,4000000.0,7.5845,France,87.0,767.0,Unknown,life46310_daily
Gucci,Unknown,49100000,9000.0,115100.0,4000000.0,7.5845,Italy,86.0,768.0,Unknown,"
gucci"
City47423 Daily,Unknown,324900,686.0,35100.0,4000000.0,7.5845,Netherlands,86.0,769.0,Unknown,city47423_daily
Garethbale,Unknown,48100000,989.0,758300.0,4000000.0,7.584500000000001,Unknown,86.0,770.0,Unknown,"
garethbale"
Vancityreynolds,Unknown,45600000,695.0,1200000.0,4000000.0,7.5845,Unknown,86.0,771.0,Unknown,"
vancityreynolds"
Jamesrodriguez,Unknown,50000000,1100.0,1400000.0,4000000.0,7.584499999999999,Colombia,86.0,772.0,Unknown,"
jamesrodriguez10"
Robertdowneyjr,Unknown,53300000,439.0,2800000.0,4000000.0,7.5845,United States,86.0,773.0,Unknown,"
robertdowneyjr"
Chrisbrownofficial,Unknown,121200000,7400.0,450000.0,4000000.0,7.584500000000001,United States,86.0,774.0,Unknown,"
chrisbrownofficial"
Tatawerneck,Unknown,54300000,5600.0,958900.0,4000000.0,7.5845,Brazil,86.0,775.0,Unknown,"
tatawerneck"
Snoopdogg,Unknown,76700000,10000.0,211400.0,4000000.0,7.584499999999999,Unknown,86.0,776.0,Unknown,"
snoopdogg"
Leonardodicaprio,Unknown,55100000,1700.0,396600.0,4000000.0,7.5845,Unknown,86.0,777.0,Unknown,"
leonardodicaprio"
Davidbeckham,Unknown,75400000,1600.0,1200000.0,4000000.0,7.584500000000001,United States,86.0,778.0,Unknown,"
davidbeckham"
Zacefron,Unknown,55200000,669.0,2300000.0,4000000.0,7.5845,United States,86.0,779.0,Unknown,"
zacefron"
Iamzlatanibrahimovic,Unknown,55800000,881.0,1500000.0,4000000.0,7.5845,Unknown,86.0,780.0,Unknown,"
iamzlatanibrahimovic"
Chrishemsworth,Unknown,56000000,899.0,2600000.0,4000000.0,7.5845,Australia,86.0,781.0,Unknown,"
chrishemsworth"
Gag,Unknown,58000000,10000.0,662000.0,4000000.0,7.5845,United States,86.0,782.0,Unknown,"
gag"
Marcelotwelve,Unknown,59000000,2700.0,694700.0,4000000.0,7.584500000000001,Brazil,86.0,783.0,Unknown,"
marcelotwelve"
Psg,Unknown,62700000,10100.0,499400.0,4000000.0,7.5845,France,86.0,784.0,Unknown,"
psg"
K.Mbappe,Unknown,72700000,1200.0,2400000.0,4000000.0,7.584499999999999,Unknown,86.0,785.0,Unknown,"
k.mbappe"
Kingjames,Unknown,133699999,2400.0,2100000.0,4000000.0,7.5845,Unknown,86.0,786.0,Unknown,"
kingjames"
Caradelevingne,Unknown,42900000,3700.0,790700.0,4000000.0,7.584500000000001,United States,86.0,787.0,Unknown,"
caradelevingne"
Influenceur,Unknown,213100,3800.0,25300.0,4000000.0,7.5845,Brazil,86.0,788.0,Unknown,city42734_tv
Mind,Unknown,231900,3200.0,21700.0,4000000.0,7.584499999999999,Canada,86.0,789.0,Unknown,mind26829_vlog
Vibes,Unknown,1800000,1800.0,64599.0,4000000.0,7.5845,Canada,86.0,790.0,Unknown,vibes17877_official
Moda3611 Daily,Unknown,239100,3400.0,18700.0,4000000.0,7.584500000000001,Egypt,86.0,791.0,Unknown,moda3611_daily
Ranveersingh,Unknown,41400000,1800.0,986900.0,4000000.0,7.5845,Switzerland,85.0,792.0,Unknown,"
ranveersingh"
Gal Gadot,Unknown,88000000,1700.0,1400000.0,4000000.0,7.584500000000001,United States,85.0,793.0,Unknown,"
gal_gadot"
Jenniferaniston,Unknown,40800000,104.0,4300000.0,4000000.0,7.5845,Unknown,85.0,794.0,Unknown,"
jenniferaniston"
Jokowi,Unknown,48500000,3700.0,445700.0,4000000.0,7.5845,Unknown,85.0,795.0,Unknown,"
jokowi"
Priyankachopra,Unknown,82700000,3600.0,1600000.0,4000000.0,7.584500000000001,United States,85.0,796.0,Unknown,"
priyankachopra"
Dior,Unknown,41800000,9900.0,86600.0,4000000.0,7.5845,Unknown,85.0,797.0,Unknown,"
dior"
Beauty41148 Mag,Unknown,380700,3400.0,11800.0,4000000.0,7.584499999999999,Australia,85.0,798.0,Unknown,beauty41148_mag
Michelleobama,Unknown,51100000,620.0,685200.0,4000000.0,7.5845,Unknown,85.0,799.0,Unknown,"
michelleobama"
Gigihadid,Unknown,75900000,3300.0,2400000.0,4000000.0,7.584500000000001,United States,85.0,800.0,Unknown,"
gigihadid"
Akshaykumar,Unknown,63500000,1900.0,1500000.0,4000000.0,7.5845,Unknown,85.0,801.0,Unknown,"
akshaykumar"
Buzzfeedtasty,Unknown,43500000,9300.0,63500.0,4000000.0,7.584499999999999,Spain,85.0,802.0,Unknown,"
buzzfeedtasty"
Blackpinkofficial,Unknown,49900000,1600.0,2100000.0,4000000.0,7.5845,Unknown,85.0,803.0,Unknown,"
blackpinkofficial"
Hrithikroshan,Unknown,44200000,617.0,1600000.0,4000000.0,7.584500000000001,Côte d'Ivoire,85.0,804.0,Unknown,"
hrithikroshan"
Home,Unknown,304300,2500.0,13800.0,4000000.0,7.5845,Japan,85.0,805.0,Unknown,home87528_tv
Jacquelinef,Unknown,63600000,2400.0,1100000.0,4000000.0,7.584500000000001,India,85.0,806.0,Unknown,"
jacquelinef143"
Luissuarez,Unknown,44400000,992.0,801800.0,4000000.0,7.5845,Unknown,85.0,807.0,Unknown,"
luissuarez9"
Nikefootball,Unknown,45400000,1800.0,411600.0,4000000.0,7.5845,United States,85.0,808.0,Unknown,"
nikefootball"
Influenceur,Unknown,121500,3500.0,6800.0,4000000.0,7.5845,Italy,85.0,809.0,Unknown,shop90106_official
Influenceur,Unknown,1700000,1100.0,90900.0,4000000.0,7.5845,Mexico,85.0,810.0,Unknown,daily17690_lab
5 Minute Crafts Girly,Unknown,46200000,10000.0,155400.0,4000000.0,7.584499999999999,United States,85.0,811.0,Unknown,"
5-Minute Crafts GIRLY"
Narendramodi,Unknown,70200000,549.0,3000000.0,4000000.0,7.5845,India,85.0,812.0,Unknown,"
narendramodi"
Paulodybala,Unknown,49000000,1300.0,1800000.0,4000000.0,7.584500000000001,Unknown,85.0,813.0,Unknown,"
paulodybala"
Larissamanoela,Unknown,47300000,5300.0,575000.0,4000000.0,7.5845,Brazil,85.0,814.0,Unknown,"
larissamanoela"
Home21459 Hub,Unknown,212700,1600.0,8600.0,4000000.0,7.584499999999999,Brazil,85.0,815.0,Unknown,home21459_hub
Katrinakaif,Unknown,67500000,1000.0,1700000.0,4000000.0,7.5845,India,85.0,816.0,Unknown,"
katrinakaif"
Dovecameron,Unknown,48600000,207.0,1600000.0,4000000.0,7.584500000000001,United States,85.0,817.0,Unknown,"
dovecameron"
Ayutingting,Unknown,52900000,10000.0,144900.0,4000000.0,7.5845,Indonesia,85.0,818.0,Unknown,"
ayutingting92"
Haileybieber,Unknown,48300000,2100.0,2000000.0,4000000.0,7.584500000000001,Unknown,85.0,819.0,Unknown,"
haileybieber"
Manchesterunited,Unknown,60800000,9800.0,390000.0,4000000.0,7.5845,United Kingdom,85.0,820.0,Unknown,"
manchesterunited"
Vibes34101 Life,Unknown,146400,1700.0,4400.0,4000000.0,7.5845,Japan,85.0,821.0,Unknown,vibes34101_life
Moda12912 Style,Unknown,353300,692.0,26900.0,4000000.0,7.5845,Tunisia,85.0,822.0,Unknown,moda12912_style
Moda66454 Hub,Unknown,197900,721.0,10300.0,4000000.0,7.5845,Netherlands,85.0,823.0,Unknown,moda66454_hub
Beauty,Unknown,409200,829.0,26300.0,4000000.0,7.5845,Japan,85.0,824.0,Unknown,beauty35942_world
Anushkasen,Unknown,38900000,5400.0,687300.0,4000000.0,7.5845,Unknown,85.0,825.0,Unknown,anushkasen0408
Gisel La,Unknown,36800000,9900.0,149100.0,4000000.0,7.584500000000001,Unknown,85.0,826.0,Unknown,"
gisel_la"
Anushkasharma,Unknown,60400000,1200.0,1900000.0,4000000.0,7.5845,Unknown,85.0,827.0,Unknown,"
anushkasharma"
Influenceur,Unknown,210000,225.0,12900.0,4000000.0,7.584499999999999,Norway,85.0,828.0,Unknown,shop14357_vlog
Champagnepapi,Unknown,121400000,5200.0,1700000.0,4000000.0,7.5845,Netherlands,85.0,829.0,Unknown,"
champagnepapi"
Andresiniesta,Unknown,40300000,2000.0,250800.0,4000000.0,7.584500000000001,Spain,85.0,830.0,Unknown,"
andresiniesta8"
Addisonraee,Unknown,39800000,328.0,3100000.0,4000000.0,7.5845,Unknown,85.0,831.0,Unknown,"
addisonraee"
Travel24450 Studio,Unknown,1200000,918.0,56700.0,4000000.0,7.584500000000001,United States,85.0,832.0,Unknown,travel24450_studio
Home20986 Studio,Unknown,464500,939.0,50200.0,4000000.0,7.5845,Egypt,85.0,833.0,Unknown,home20986_studio
Parineetichopra,Unknown,38300000,1300.0,504800.0,4000000.0,7.584500000000001,Unknown,84.0,834.0,Unknown,"
parineetichopra"
Prillylatuconsina,Unknown,49600000,6500.0,369600.0,4000000.0,7.5845,Indonesia,84.0,835.0,Unknown,"
prillylatuconsina96"
Influenceur,Unknown,123100,220.0,9100.0,4000000.0,7.5845,Norway,84.0,836.0,Unknown,style1853_lab
Ivetesangalo,Unknown,35100000,7700.0,226400.0,4000000.0,7.5845,Brazil,84.0,837.0,Unknown,"
ivetesangalo"
Danbilzerian,Unknown,33600000,1400.0,2200000.0,4000000.0,7.5845,Canada,84.0,838.0,Unknown,"
danbilzerian"
Stephencurry,Unknown,46400000,1100.0,1100000.0,4000000.0,7.584500000000001,Unknown,84.0,839.0,Unknown,"
stephencurry30"
Sunnyleone,Unknown,54100000,4700.0,748200.0,4000000.0,7.5845,Unknown,84.0,840.0,Unknown,"
sunnyleone"
Eminem,Unknown,36600000,691.0,988400.0,4000000.0,7.584499999999999,United States,84.0,841.0,Unknown,"
eminem"
Vanessahudgens,Unknown,47400000,4200.0,629100.0,4000000.0,7.5845,United States,84.0,842.0,Unknown,"
vanessahudgens"
Jannatzubair,Unknown,44600000,1700.0,1300000.0,4000000.0,7.584500000000001,Unknown,84.0,843.0,Unknown,"
jannatzubair29"
Varundvn,Unknown,44400000,1900.0,1100000.0,4000000.0,7.5845,India,84.0,844.0,Unknown,"
varundvn"
Nehakakkar,Unknown,71400000,2300.0,1500000.0,4000000.0,7.584500000000001,India,84.0,845.0,Unknown,"
nehakakkar"
Adele,Unknown,50900000,423.0,4700000.0,4000000.0,7.5845,United States,84.0,846.0,Unknown,"
adele"
Maluma,Unknown,62900000,8200.0,1200000.0,4000000.0,7.584500000000001,Colombia,84.0,847.0,Unknown,"
maluma"
Natashawilona,Unknown,39700000,1200.0,483600.0,4000000.0,7.5845,Unknown,84.0,848.0,Unknown,"
natashawilona12"
Paollaoliveirareal,Unknown,34900000,4700.0,352000.0,4000000.0,7.5845,Unknown,84.0,849.0,Unknown,"
paollaoliveirareal"
Fit80332 Style,Unknown,149700,1800.0,17500.0,4000000.0,7.5845,Australia,84.0,850.0,Unknown,fit80332_style
Vibes,Unknown,348600,2100.0,29400.0,4000000.0,7.5845,Japan,84.0,851.0,Unknown,vibes26758_vlog
Glam,Unknown,321700,3900.0,23400.0,4000000.0,7.584500000000001,Tunisia,84.0,852.0,Unknown,glam12859_world
Brunamarquezine,Unknown,43400000,3000.0,943500.0,4000000.0,7.5845,United States,84.0,853.0,Unknown,"
brunamarquezine"
Prattprattpratt,Unknown,39000000,742.0,813500.0,4000000.0,7.584499999999999,Unknown,84.0,854.0,Unknown,"
prattprattpratt"
Vibes97819 Style,Unknown,418200,1300.0,26000.0,4000000.0,7.5845,Spain,84.0,855.0,Unknown,vibes97819_style
Rashmika Mandanna,Unknown,33800000,525.0,2300000.0,4000000.0,7.584500000000001,Unknown,84.0,856.0,Unknown,"
rashmika_mandanna"
Lunamaya,Unknown,35400000,4100.0,145400.0,4000000.0,7.5845,Unknown,83.0,857.0,Unknown,"
lunamaya"
Ladygaga,Unknown,53300000,3600.0,1400000.0,4000000.0,7.584499999999999,United States,83.0,858.0,Unknown,"
ladygaga"
Raffinagita,Unknown,64400000,9800.0,386200.0,4000000.0,7.5845,Indonesia,83.0,859.0,Unknown,"
raffinagita1717"
Thv,Unknown,51700000,69.0,15400000.0,4000000.0,7.584500000000001,Unknown,83.0,860.0,Unknown,"
thv"
Karolg,Unknown,56800000,3300.0,3100000.0,4000000.0,7.5845,India,83.0,861.0,Unknown,"
karolg"
Toni.Krs,Unknown,35600000,946.0,597800.0,4000000.0,7.5845,Unknown,83.0,862.0,Unknown,"
toni.krs"
Shaymitchell,Unknown,34500000,6300.0,715400.0,4000000.0,7.5845,United States,83.0,863.0,Unknown,"
shaymitchell"
Adidasoriginals,Unknown,34100000,180.0,136200.0,4000000.0,7.5845,Unknown,83.0,864.0,Unknown,"
adidasoriginals"
J.M,Unknown,44200000,28.0,14400000.0,4000000.0,7.584500000000001,Unknown,83.0,865.0,Unknown,"
j.m"
Kapilsharma,Unknown,43100000,1000.0,736300.0,4000000.0,7.5845,Unknown,83.0,866.0,Unknown,"
kapilsharma"
Influenceur,Unknown,121500,216.0,5400.0,4000000.0,7.584499999999999,Italy,83.0,867.0,Unknown,eco4441_official
Beauty,Unknown,412800,2800.0,43800.0,4000000.0,7.5845,United Kingdom,83.0,868.0,Unknown,beauty3563_official
Beauty81096 Hub,Unknown,242400,653.0,24000.0,4000000.0,7.584500000000001,Mexico,83.0,869.0,Unknown,beauty81096_hub
Influenceur,Unknown,122500,3100.0,8800.0,4000000.0,7.5845,Mexico,83.0,870.0,Unknown,style84429_official
Hm,Unknown,38500000,7400.0,86400.0,4000000.0,7.584499999999999,Sweden,83.0,871.0,Unknown,"
hm"
Norafatehi,Unknown,42500000,1700.0,1400000.0,4000000.0,7.5845,Anguilla,83.0,872.0,Unknown,"
norafatehi"
Marvelstudios,Unknown,38400000,2800.0,594200.0,4000000.0,7.584500000000001,Unknown,83.0,873.0,Unknown,"
marvelstudios"
Home,Unknown,364700,1700.0,24100.0,4000000.0,7.5845,India,83.0,874.0,Unknown,home21422_official
Badbunnypr,Unknown,43400000,20.0,3700000.0,4000000.0,7.584500000000001,Unknown,83.0,875.0,Unknown,"
badbunnypr"
Fit58282 Life,Unknown,302800,3000.0,10800.0,4000000.0,7.5845,Italy,83.0,876.0,Unknown,fit58282_life
Rkive,Unknown,38400000,115.0,10600000.0,4000000.0,7.5845,Unknown,83.0,877.0,Unknown,"
rkive"
Theweeknd,Unknown,43800000,735.0,1100000.0,4000000.0,7.584500000000001,Unknown,83.0,878.0,Unknown,"
theweeknd"
Vibes,Unknown,8900000,1400.0,523799.0,4000000.0,7.5845,United Kingdom,83.0,879.0,Unknown,vibes24489_vlog
Antogriezmann,Unknown,36700000,890.0,1100000.0,4000000.0,7.5845,France,83.0,880.0,Unknown,"
antogriezmann"
Influenceur,Unknown,335700,3900.0,39400.0,4000000.0,7.5845,United Kingdom,83.0,881.0,Unknown,daily64699_world
Shawnmendes,Unknown,70500000,2500.0,3500000.0,4000000.0,7.584500000000001,Canada,83.0,882.0,Unknown,"
shawnmendes"
Food71308 Hub,Unknown,2300000,3700.0,98000.0,4000000.0,7.5845,Norway,83.0,883.0,Unknown,food71308_hub
Deepikapadukone,Unknown,69300000,285.0,1500000.0,4000000.0,7.584499999999999,India,83.0,884.0,Unknown,"
deepikapadukone"
Tigerjackieshroff,Unknown,36000000,2100.0,1000000.0,4000000.0,7.5845,India,83.0,885.0,Unknown,"
tigerjackieshroff"
